domain,representation,row_index,row_id,column_index,column_id,distance
power_demand,metric_space,18,power_demand_047_normal_0800_800,23,power_demand_047_recovery_24077,670.8854
power_demand,metric_space,19,power_demand_047_normal_mid_9000,0,power_demand_044_normal_0800_800,540.2355
power_demand,metric_space,19,power_demand_047_normal_mid_9000,1,power_demand_044_normal_mid_4500,778.1433
power_demand,metric_space,19,power_demand_047_normal_mid_9000,2,power_demand_044_pre_anomaly_18280,750.2163
power_demand,metric_space,19,power_demand_047_normal_mid_9000,3,power_demand_044_anomaly_start_18485,885.3277
power_demand,metric_space,19,power_demand_047_normal_mid_9000,4,power_demand_044_anomaly_mid_18653,970.8077
power_demand,metric_space,19,power_demand_047_normal_mid_9000,5,power_demand_044_recovery_18821,697.9396
power_demand,metric_space,19,power_demand_047_normal_mid_9000,6,power_demand_045_normal_0800_800,650.0019
power_demand,metric_space,19,power_demand_047_normal_mid_9000,7,power_demand_045_normal_mid_7000,653.1587
power_demand,metric_space,19,power_demand_047_normal_mid_9000,8,power_demand_045_pre_anomaly_23152,948.4878
power_demand,metric_space,19,power_demand_047_normal_mid_9000,9,power_demand_045_anomaly_start_23357,988.1642
power_demand,metric_space,19,power_demand_047_normal_mid_9000,10,power_demand_045_anomaly_mid_23537,976.5611
power_demand,metric_space,19,power_demand_047_normal_mid_9000,11,power_demand_045_recovery_23717,837.6555
power_demand,metric_space,19,power_demand_047_normal_mid_9000,12,power_demand_046_normal_0800_800,550.1837
power_demand,metric_space,19,power_demand_047_normal_mid_9000,13,power_demand_046_normal_mid_8000,480.6528
power_demand,metric_space,19,power_demand_047_normal_mid_9000,14,power_demand_046_pre_anomaly_23200,923.1157
power_demand,metric_space,19,power_demand_047_normal_mid_9000,15,power_demand_046_anomaly_start_23405,824.3732
power_demand,metric_space,19,power_demand_047_normal_mid_9000,16,power_demand_046_anomaly_mid_23441,746.1212
power_demand,metric_space,19,power_demand_047_normal_mid_9000,17,power_demand_046_recovery_23477,791.8868
power_demand,metric_space,19,power_demand_047_normal_mid_9000,18,power_demand_047_normal_0800_800,584.234
power_demand,metric_space,19,power_demand_047_normal_mid_9000,19,power_demand_047_normal_mid_9000,0
power_demand,metric_space,19,power_demand_047_normal_mid_9000,20,power_demand_047_pre_anomaly_23800,717.732
power_demand,metric_space,19,power_demand_047_normal_mid_9000,21,power_demand_047_anomaly_start_24005,756.5112
power_demand,metric_space,19,power_demand_047_normal_mid_9000,22,power_demand_047_anomaly_mid_24041,728.7344
power_demand,metric_space,19,power_demand_047_normal_mid_9000,23,power_demand_047_recovery_24077,728.6739
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,0,power_demand_044_normal_0800_800,699.5901
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,1,power_demand_044_normal_mid_4500,640.1948
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,2,power_demand_044_pre_anomaly_18280,468.7254
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,3,power_demand_044_anomaly_start_18485,818.3483
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,4,power_demand_044_anomaly_mid_18653,814.0158
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,5,power_demand_044_recovery_18821,771.3091
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,6,power_demand_045_normal_0800_800,603.5391
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,7,power_demand_045_normal_mid_7000,468.7381
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,8,power_demand_045_pre_anomaly_23152,994.3837
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,9,power_demand_045_anomaly_start_23357,913.849
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,10,power_demand_045_anomaly_mid_23537,764.0851
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,11,power_demand_045_recovery_23717,574.5324
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,12,power_demand_046_normal_0800_800,698.5758
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,13,power_demand_046_normal_mid_8000,820.6819
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,14,power_demand_046_pre_anomaly_23200,909.2285
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,15,power_demand_046_anomaly_start_23405,595.1874
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,16,power_demand_046_anomaly_mid_23441,723.1447
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,17,power_demand_046_recovery_23477,636.9543
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,18,power_demand_047_normal_0800_800,644.4263
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,19,power_demand_047_normal_mid_9000,717.732
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,20,power_demand_047_pre_anomaly_23800,0
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,21,power_demand_047_anomaly_start_24005,671.1475
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,22,power_demand_047_anomaly_mid_24041,542.6668
power_demand,metric_space,20,power_demand_047_pre_anomaly_23800,23,power_demand_047_recovery_24077,539.9979
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,0,power_demand_044_normal_0800_800,737.8956
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,1,power_demand_044_normal_mid_4500,694.1205
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,2,power_demand_044_pre_anomaly_18280,672.12
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,3,power_demand_044_anomaly_start_18485,957.6637
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,4,power_demand_044_anomaly_mid_18653,892.1833
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,5,power_demand_044_recovery_18821,738.6948
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,6,power_demand_045_normal_0800_800,676.756
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,7,power_demand_045_normal_mid_7000,693.4485
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,8,power_demand_045_pre_anomaly_23152,842.8184
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,9,power_demand_045_anomaly_start_23357,896.8583
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,10,power_demand_045_anomaly_mid_23537,844.2384
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,11,power_demand_045_recovery_23717,609.6111
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,12,power_demand_046_normal_0800_800,735.4018
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,13,power_demand_046_normal_mid_8000,733.151
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,14,power_demand_046_pre_anomaly_23200,884.0807
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,15,power_demand_046_anomaly_start_23405,545.5355
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,16,power_demand_046_anomaly_mid_23441,734.9439
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,17,power_demand_046_recovery_23477,606.0348
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,18,power_demand_047_normal_0800_800,690.2894
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,19,power_demand_047_normal_mid_9000,756.5112
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,20,power_demand_047_pre_anomaly_23800,671.1475
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,21,power_demand_047_anomaly_start_24005,0
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,22,power_demand_047_anomaly_mid_24041,510.7798
power_demand,metric_space,21,power_demand_047_anomaly_start_24005,23,power_demand_047_recovery_24077,618.9823
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,0,power_demand_044_normal_0800_800,594.2765
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,1,power_demand_044_normal_mid_4500,634.1719
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,2,power_demand_044_pre_anomaly_18280,562.9531
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,3,power_demand_044_anomaly_start_18485,844.0845
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,4,power_demand_044_anomaly_mid_18653,756.4495
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,5,power_demand_044_recovery_18821,737.955
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,6,power_demand_045_normal_0800_800,596.7853
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,7,power_demand_045_normal_mid_7000,570.288
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,8,power_demand_045_pre_anomaly_23152,853.7874
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,9,power_demand_045_anomaly_start_23357,778.1221
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,10,power_demand_045_anomaly_mid_23537,707.012
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,11,power_demand_045_recovery_23717,644.7818
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,12,power_demand_046_normal_0800_800,596.1796
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,13,power_demand_046_normal_mid_8000,814.6609
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,14,power_demand_046_pre_anomaly_23200,796.1766
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,15,power_demand_046_anomaly_start_23405,504.7932
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,16,power_demand_046_anomaly_mid_23441,503.4125
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,17,power_demand_046_recovery_23477,656.2634
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,18,power_demand_047_normal_0800_800,623.2724
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,19,power_demand_047_normal_mid_9000,728.7344
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,20,power_demand_047_pre_anomaly_23800,542.6668
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,21,power_demand_047_anomaly_start_24005,510.7798
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,22,power_demand_047_anomaly_mid_24041,0
power_demand,metric_space,22,power_demand_047_anomaly_mid_24041,23,power_demand_047_recovery_24077,654.8488
power_demand,metric_space,23,power_demand_047_recovery_24077,0,power_demand_044_normal_0800_800,775.5048
power_demand,metric_space,23,power_demand_047_recovery_24077,1,power_demand_044_normal_mid_4500,690.3368
power_demand,metric_space,23,power_demand_047_recovery_24077,2,power_demand_044_pre_anomaly_18280,589.0185
power_demand,metric_space,23,power_demand_047_recovery_24077,3,power_demand_044_anomaly_start_18485,793.7687
power_demand,metric_space,23,power_demand_047_recovery_24077,4,power_demand_044_anomaly_mid_18653,815.3442
power_demand,metric_space,23,power_demand_047_recovery_24077,5,power_demand_044_recovery_18821,710.5455
power_demand,metric_space,23,power_demand_047_recovery_24077,6,power_demand_045_normal_0800_800,660.5178
power_demand,metric_space,23,power_demand_047_recovery_24077,7,power_demand_045_normal_mid_7000,647.0503
power_demand,metric_space,23,power_demand_047_recovery_24077,8,power_demand_045_pre_anomaly_23152,916.8951
power_demand,metric_space,23,power_demand_047_recovery_24077,9,power_demand_045_anomaly_start_23357,835.0775
power_demand,metric_space,23,power_demand_047_recovery_24077,10,power_demand_045_anomaly_mid_23537,791.3651
power_demand,metric_space,23,power_demand_047_recovery_24077,11,power_demand_045_recovery_23717,380.2912
power_demand,metric_space,23,power_demand_047_recovery_24077,12,power_demand_046_normal_0800_800,776.1993
power_demand,metric_space,23,power_demand_047_recovery_24077,13,power_demand_046_normal_mid_8000,841.4644
power_demand,metric_space,23,power_demand_047_recovery_24077,14,power_demand_046_pre_anomaly_23200,972.1565
power_demand,metric_space,23,power_demand_047_recovery_24077,15,power_demand_046_anomaly_start_23405,549.7775
power_demand,metric_space,23,power_demand_047_recovery_24077,16,power_demand_046_anomaly_mid_23441,752.5897
power_demand,metric_space,23,power_demand_047_recovery_24077,17,power_demand_046_recovery_23477,485.2557
power_demand,metric_space,23,power_demand_047_recovery_24077,18,power_demand_047_normal_0800_800,670.8854
power_demand,metric_space,23,power_demand_047_recovery_24077,19,power_demand_047_normal_mid_9000,728.6739
power_demand,metric_space,23,power_demand_047_recovery_24077,20,power_demand_047_pre_anomaly_23800,539.9979
power_demand,metric_space,23,power_demand_047_recovery_24077,21,power_demand_047_anomaly_start_24005,618.9823
power_demand,metric_space,23,power_demand_047_recovery_24077,22,power_demand_047_anomaly_mid_24041,654.8488
power_demand,metric_space,23,power_demand_047_recovery_24077,23,power_demand_047_recovery_24077,0
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,0,power_demand_044_normal_0800_800,0
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,1,power_demand_044_normal_mid_4500,364.6845723
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,2,power_demand_044_pre_anomaly_18280,362.3214098
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,3,power_demand_044_anomaly_start_18485,493.4000301
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,4,power_demand_044_anomaly_mid_18653,366.4404782
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,5,power_demand_044_recovery_18821,519.6124458
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,6,power_demand_045_normal_0800_800,61.94181407
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,7,power_demand_045_normal_mid_7000,360.7693974
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,8,power_demand_045_pre_anomaly_23152,596.230918
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,9,power_demand_045_anomaly_start_23357,586.1325206
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,10,power_demand_045_anomaly_mid_23537,550.5470921
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,11,power_demand_045_recovery_23717,437.2362023
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,12,power_demand_046_normal_0800_800,8.147957074
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,13,power_demand_046_normal_mid_8000,194.0257494
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,14,power_demand_046_pre_anomaly_23200,608.2600536
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,15,power_demand_046_anomaly_start_23405,360.4654337
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,16,power_demand_046_anomaly_mid_23441,513.4078842
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,17,power_demand_046_recovery_23477,446.7867937
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,18,power_demand_047_normal_0800_800,42.69439876
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,19,power_demand_047_normal_mid_9000,464.6773021
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,20,power_demand_047_pre_anomaly_23800,388.34249
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,21,power_demand_047_anomaly_start_24005,392.1826494
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,22,power_demand_047_anomaly_mid_24041,386.0304381
power_demand,padded_vector_baseline,0,power_demand_044_normal_0800_800,23,power_demand_047_recovery_24077,388.9662165
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,0,power_demand_044_normal_0800_800,364.6845723
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,1,power_demand_044_normal_mid_4500,0
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,2,power_demand_044_pre_anomaly_18280,264.9428685
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,3,power_demand_044_anomaly_start_18485,301.4490229
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,4,power_demand_044_anomaly_mid_18653,211.7492429
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,5,power_demand_044_recovery_18821,372.3572611
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,6,power_demand_045_normal_0800_800,323.9599005
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,7,power_demand_045_normal_mid_7000,340.4734462
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,8,power_demand_045_pre_anomaly_23152,263.8057826
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,9,power_demand_045_anomaly_start_23357,308.179742
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,10,power_demand_045_anomaly_mid_23537,316.2112278
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,11,power_demand_045_recovery_23717,336.8639287
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,12,power_demand_046_normal_0800_800,365.0165579
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,13,power_demand_046_normal_mid_8000,468.7913973
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,14,power_demand_046_pre_anomaly_23200,318.0412605
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,15,power_demand_046_anomaly_start_23405,213.7483684
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,16,power_demand_046_anomaly_mid_23441,218.9477171
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,17,power_demand_046_recovery_23477,271.9437625
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,18,power_demand_047_normal_0800_800,336.9701734
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,19,power_demand_047_normal_mid_9000,490.6196968
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,20,power_demand_047_pre_anomaly_23800,263.1066192
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,21,power_demand_047_anomaly_start_24005,305.663813
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,22,power_demand_047_anomaly_mid_24041,228.9591069
power_demand,padded_vector_baseline,1,power_demand_044_normal_mid_4500,23,power_demand_047_recovery_24077,316.7972241
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,0,power_demand_044_normal_0800_800,362.3214098
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,1,power_demand_044_normal_mid_4500,264.9428685
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,2,power_demand_044_pre_anomaly_18280,0
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,3,power_demand_044_anomaly_start_18485,347.8403419
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,4,power_demand_044_anomaly_mid_18653,223.01293
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,5,power_demand_044_recovery_18821,372.5868342
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,6,power_demand_045_normal_0800_800,342.0910531
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,7,power_demand_045_normal_mid_7000,206.8527307
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,8,power_demand_045_pre_anomaly_23152,441.6859878
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,9,power_demand_045_anomaly_start_23357,439.5362156
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,10,power_demand_045_anomaly_mid_23537,347.7845309
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,11,power_demand_045_recovery_23717,373.8079716
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,12,power_demand_046_normal_0800_800,364.5877539
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,13,power_demand_046_normal_mid_8000,412.5716152
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,14,power_demand_046_pre_anomaly_23200,426.2537465
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,15,power_demand_046_anomaly_start_23405,267.022205
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,16,power_demand_046_anomaly_mid_23441,315.0537646
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,17,power_demand_046_recovery_23477,383.3404598
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,18,power_demand_047_normal_0800_800,357.1520205
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,19,power_demand_047_normal_mid_9000,503.0122503
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,20,power_demand_047_pre_anomaly_23800,136.5283254
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,21,power_demand_047_anomaly_start_24005,374.7904526
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,22,power_demand_047_anomaly_mid_24041,243.1885088
power_demand,padded_vector_baseline,2,power_demand_044_pre_anomaly_18280,23,power_demand_047_recovery_24077,333.8672682
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,0,power_demand_044_normal_0800_800,493.4000301
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,1,power_demand_044_normal_mid_4500,301.4490229
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,2,power_demand_044_pre_anomaly_18280,347.8403419
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,3,power_demand_044_anomaly_start_18485,0
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,4,power_demand_044_anomaly_mid_18653,153.3632571
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,5,power_demand_044_recovery_18821,197.9260686
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,6,power_demand_045_normal_0800_800,447.2713867
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,7,power_demand_045_normal_mid_7000,391.9294577
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,8,power_demand_045_pre_anomaly_23152,305.368489
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,9,power_demand_045_anomaly_start_23357,213.7582322
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,10,power_demand_045_anomaly_mid_23537,118.2557245
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,11,power_demand_045_recovery_23717,283.3065475
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,12,power_demand_046_normal_0800_800,493.2923258
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,13,power_demand_046_normal_mid_8000,520.6634459
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,14,power_demand_046_pre_anomaly_23200,193.1516867
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,15,power_demand_046_anomaly_start_23405,288.3527062
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,16,power_demand_046_anomaly_mid_23441,227.5152613
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,17,power_demand_046_recovery_23477,305.5903215
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,18,power_demand_047_normal_0800_800,475.8479372
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,19,power_demand_047_normal_mid_9000,423.2107339
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,20,power_demand_047_pre_anomaly_23800,303.8648118
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,21,power_demand_047_anomaly_start_24005,380.3382098
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,22,power_demand_047_anomaly_mid_24041,288.5056211
power_demand,padded_vector_baseline,3,power_demand_044_anomaly_start_18485,23,power_demand_047_recovery_24077,313.6901321
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,0,power_demand_044_normal_0800_800,366.4404782
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,1,power_demand_044_normal_mid_4500,211.7492429
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,2,power_demand_044_pre_anomaly_18280,223.01293
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,3,power_demand_044_anomaly_start_18485,153.3632571
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,4,power_demand_044_anomaly_mid_18653,0
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,5,power_demand_044_recovery_18821,241.4860002
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,6,power_demand_045_normal_0800_800,325.7642173
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,7,power_demand_045_normal_mid_7000,265.2748031
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,8,power_demand_045_pre_anomaly_23152,333.5862405
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,9,power_demand_045_anomaly_start_23357,289.2144315
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,10,power_demand_045_anomaly_mid_23537,194.4573873
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,11,power_demand_045_recovery_23717,269.0345617
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,12,power_demand_046_normal_0800_800,366.7130352
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,13,power_demand_046_normal_mid_8000,415.5308049
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,14,power_demand_046_pre_anomaly_23200,281.6849837
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,15,power_demand_046_anomaly_start_23405,215.6514796
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,16,power_demand_046_anomaly_mid_23441,211.1257536
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,17,power_demand_046_recovery_23477,278.6538158
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,18,power_demand_047_normal_0800_800,351.4729454
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,19,power_demand_047_normal_mid_9000,387.9580348
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,20,power_demand_047_pre_anomaly_23800,187.6034462
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,21,power_demand_047_anomaly_start_24005,326.5840139
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,22,power_demand_047_anomaly_mid_24041,205.0747804
power_demand,padded_vector_baseline,4,power_demand_044_anomaly_mid_18653,23,power_demand_047_recovery_24077,261.6929303
power_demand,padded_vector_baseline,5,power_demand_044_recovery_18821,0,power_demand_044_normal_0800_800,519.6124458
power_demand,padded_vector_baseline,5,power_demand_044_recovery_18821,1,power_demand_044_normal_mid_4500,372.3572611
power_demand,padded_vector_baseline,5,power_demand_044_recovery_18821,2,power_demand_044_pre_anomaly_18280,372.5868342
power_demand,padded_vector_baseline,5,power_demand_044_recovery_18821,3,power_demand_044_anomaly_start_18485,197.9260686
power_demand,padded_vector_baseline,5,power_demand_044_recovery_18821,4,power_demand_044_anomaly_mid_18653,241.4860002
power_demand,padded_vector_baseline,5,power_demand_044_recovery_18821,5,power_demand_044_recovery_18821,0
power_demand,padded_vector_baseline,5,power_demand_044_recovery_18821,6,power_demand_045_normal_0800_800,474.1904
power_demand,padded_vector_baseline,5,power_demand_044_recovery_18821,7,power_demand_045_normal_mid_7000,453.6933871
power_demand,padded_vector_baseline,5,power_demand_044_recovery_18821,8,power_demand_045_pre_anomaly_23152,370.5902939
power_demand,padded_vector_baseline,5,power_demand_044_recovery_18821,9,power_demand_045_anomaly_start_23357,250.383699
power_demand,padded_vector_baseline,5,power_demand_044_recovery_18821,10,power_demand_045_anomaly_mid_23537,252.1509133
power_demand,padded_vector_baseline,5,power_demand_044_recovery_18821,11,power_demand_045_recovery_23717,215.6585416
power_demand,padded_vector_baseline,5,power_demand_044_recovery_18821,12,power_demand_046_normal_0800_800,518.6755081
power_demand,padded_vector_baseline,5,power_demand_044_recovery_18821,13,power_demand_046_normal_mid_8000,525.4652344
