7200,17523,15916,17742,15410,17471,16100,17230,15701,19468,17088,18134,14421,19044,17500,19176,15112,18991,15492,18412,15656,14614,16567,18966,16419,12039,16430,20241,17213,18806,16484
6578,16714,13836,16312,13868,15872,14347,15928,14067,17391,15367,15579,13456,16883,15213,16795,13580,16749,13677,16391,12989,15255,14529,16165,14143,11754,16044,18535,15389,17322,14774
5657,14735,11985,14782,13146,13784,13630,14180,13534,15218,13915,13635,12820,14389,14457,15293,12751,14604,12574,13472,11740,13560,12862,14013,12440,11282,14655,16573,13926,15719,13800
4474,13610,14313,13614,15734,13341,16197,13252,15939,13649,17107,12689,16109,13866,17736,14922,15901,13367,15818,12807,14934,13120,16086,12246,15352,10380,15514,15095,16336,14717,15971
3459,16290,17988,16220,18139,15857,18210,15256,18560,16052,20299,15756,19198,17005,21319,17899,19774,16382,19350,16097,18494,13273,19221,15021,19402,10642,16184,17871,19647,16955,19384
3276,19152,21181,18901,20969,18396,21282,17773,21029,18987,23029,19691,21302,20674,23270,21758,21960,19879,21754,19322,21215,13334,21408,18834,21772,10788,16280,21606,22732,20647,21649
3595,21865,23539,21794,23287,21500,22623,21104,22181,21967,24408,21487,22657,22678,24892,24169,23790,21735,23740,21645,23643,12930,23385,21115,23309,10786,16550,24071,24064,23122,23102
4240,24347,24714,23933,24723,23368,24035,23557,22860,24107,25778,22751,23276,23225,26555,24615,24998,23802,24666,22745,24623,13683,23604,22746,24617,11433,15626,25176,24881,25031,23464
4828,26186,25079,25474,25186,24977,24056,24797,22742,25260,26274,24126,23723,25012,26743,26370,25414,24832,25142,24219,24564,13682,23384,23679,24906,11262,14304,25592,24507,25376,23343
4926,25852,23032,24985,24192,24747,23987,24794,22569,25638,26475,24956,23021,25574,26376,26990,26075,24964,25597,25443,25305,14106,23209,23992,25149,10510,13741,25125,24438,25849,23197
5165,23995,21168,22877,24605,23895,24289,24154,22184,26045,25326,26003,21823,25301,26311,26168,25616,25791,25126,25695,25039,14088,22592,23597,25441,9827,13578,24584,23792,24434,23120
5776,21664,25514,22518,25805,24153,24134,24501,21926,25045,24557,25167,21666,25391,26179,25449,25916,25810,25312,25994,25351,14417,23164,23581,26065,10446,13326,23692,24517,23690,23208
7338,25027,26286,25246,25969,24778,24141,24042,22510,24846,24984,25659,22491,25520,26774,25994,25589,25816,26067,26424,24526,15187,23638,24093,25822,10164,13560,23593,24126,24704,23188
7839,25431,25650,25871,25593,24533,24661,24125,22350,24703,25001,25536,22004,25582,26449,27115,25041,25849,25613,25450,24739,15280,23192,24130,25738,11279,12730,23676,23957,25221,22638
8623,25643,24850,25324,24695,24478,24114,23970,21756,24863,24112,25761,23595,24848,25459,26191,24891,24877,23971,24621,23638,15654,22417,24027,24879,10756,12533,23367,22825,24320,21501
9731,24654,23869,25738,24316,24253,23611,25949,20994,23610,23100,25212,22090,24100,23927,25146,23888,25072,22859,23727,21861,13989,22630,23575,24496,10622,10673,21952,21086,22823,20719
11024,23154,22913,24763,23050,23299,21287,25094,19084,21637,20158,23548,20296,23336,21851,24371,22464,24763,21287,22503,21500,12592,21278,22502,23501,8270,9947,19331,17957,21754,17877
13231,21863,20850,23158,20138,22155,19491,23295,16702,21643,17954,22005,16288,21549,18756,23771,19061,22241,18308,20709,19838,11811,19300,22049,20698,7685,8258,15847,14729,17946,14367
13613,20051,16734,20525,17252,19329,16128,20552,13985,18962,14466,19518,13049,18003,14990,19268,16689,19957,14352,17932,16307,9653,16241,20667,19243,6540,8343,13156,11814,14722,11118
13737,16122,14106,17608,14103,15933,13044,16266,11632,15475,11632,15755,10504,15266,13865,15623,13006,16881,11746,14668,12324,7791,12966,19265,16900,5312,6326,10295,9221,11815,8733
15574,13107,11587,14436,10859,13410,9984,13365,9900,11955,9400,12747,8423,12130,10263,12595,9512,13588,9042,11986,10006,6862,10322,16192,13421,4573,4485,8080,7049,9274,6954
14226,10506,8951,11145,9242,10614,8526,10287,8443,9339,7816,10116,7090,9847,7873,10224,7745,10958,7318,9213,8077,5644,8160,12814,10585,3322,3991,6041,6102,7241,5898
18480,8444,7199,8915,7122,8934,7009,7901,6546,7967,6678,8379,5920,8022,6480,7941,6037,9119,6009,7202,6355,4639,6611,10410,8512,2840,3126,5180,4971,6184,4541
18265,6876,6051,7244,5763,7079,5525,6235,5270,6372,5499,6566,4849,6508,5094,6678,5194,7589,5364,5552,5091,3673,5410,8218,6744,2294,2794,3992,4205,4956,3834
16575,5375,4693,5856,4912,5803,4688,4869,4521,5132,4088,5478,4102,5309,4217,5182,4419,6221,4336,5023,4247,2945,4453,6335,5653,1888,2296,3359,3238,4158,3143
16417,4366,4507,4953,4648,4992,4665,3995,4369,4357,4312,4552,4093,4339,4289,4502,4267,4936,4008,3900,4440,2875,4287,5377,5420,1628,2506,2808,3474,3499,3295
14703,4183,3791,4546,3673,4555,3542,3734,3409,4305,3433,4546,3162,4202,3640,4316,3366,4796,3263,4039,3089,2883,3250,4659,3982,1962,2012,2703,2952,3433,2652
13469,3249,3586,3589,3322,3601,3163,3190,2967,3195,3156,3489,2939,3358,3376,3512,3096,3555,3183,2987,2930,2165,3396,3597,3682,1541,1955,2176,2858,2736,2541
12105,3134,4918,3516,4968,3643,4547,2878,4444,2878,4545,3269,4012,3083,5145,3174,4532,3337,4813,3090,4782,1902,4846,3208,4979,1459,2486,2434,4621,2534,4585
11676,4620,7039,5087,7209,4924,6346,4020,5712,4762,6802,4799,6627,4391,7144,4771,6877,4665,7519,4737,7250,2226,7090,4698,6847,1993,3774,4092,6570,4436,6626
15487,6725,11262,7102,11113,6649,10699,6062,9008,7294,11555,7384,10911,6769,11739,6557,11826,7084,12074,7102,12167,2870,11832,6900,11330,2763,5344,6053,11368,6559,11854
15077,10651,13725,10887,13143,10748,12050,9502,10312,12886,15447,11928,13043,11309,15197,11929,15333,11681,15249,12268,15235,4313,15506,12308,14716,3830,5956,11326,14644,11173,15913
14999,12952,15899,12988,15932,12731,14555,11446,12809,15820,20385,15434,16141,14866,19716,14950,19013,14822,19300,15903,20053,4936,20211,15444,18996,4376,7314,13826,18846,14477,19574
14487,15808,17329,15831,17355,15178,16322,13665,13491,19874,20562,19509,16551,18942,20851,19835,20131,19004,19564,20015,20654,6240,21053,19511,20784,5533,8030,15011,19936,19424,20898
14415,17565,19757,17326,19462,16731,18762,15257,16417,20367,20191,19672,17566,19693,20463,20149,19779,20306,19132,20432,21158,7376,20635,20489,20763,6342,10085,15124,20315,20059,20859
13796,19784,19341,19179,18581,18521,18321,17391,15906,20091,19405,19287,16839,19776,19658,19998,19227,20687,18454,20735,19863,8850,20128,20834,21030,7425,10867,15755,19285,20211,19707
14036,19699,17660,18805,18123,17924,17235,16922,15249,19600,18903,18369,16706,19309,19287,19310,18824,19585,17950,19149,18775,9864,18838,19854,19778,8473,11830,16110,18492,19220,18495
14021,18663,16532,17730,16476,17129,15496,16227,14367,19283,17251,18050,15946,18801,17986,18601,17705,18702,17374,18665,18346,10863,17936,18687,18496,9288,12507,16271,16873,18519,17096
15593,16509,16354,16439,16964,15820,15859,15185,14667,18413,17874,17306,16319,17108,17776,17567,18111,18099,17674,17992,18645,11900,18210,18014,18800,10259,13943,15323,16492,16466,16561
16589,16600,16054,16401,16009,16405,15559,15390,14738,18745,17024,17661,15319,16952,17735,17890,17408,18335,17016,17773,17986,12969,17653,18564,18765,10994,14115,15421,15440,16651,16496
17984,15636,17326,16240,16890,15710,16873,14725,16134,17998,18267,17158,16456,17108,18716,17470,18509,17653,18484,17786,19070,14045,18847,18237,20209,11708,15399,14604,17341,15564,17310
18035,17434,17463,17487,17069,16406,17350,15415,16343,19325,18351,18215,16719,17927,19032,18557,18510,18889,18460,18128,18901,15281,18814,18916,19684,13105,16521,15840,17377,17483,17354
17576,17668,17091,17622,16779,17040,16611,15729,15908,19004,17253,18175,16157,18426,17702,18944,17910,19146,17693,18355,17585,16153,17478,18244,18093,13577,16913,15962,16922,18057,16305
16189,17124,16668,17313,16654,16998,16543,16131,16700,18450,17098,17568,15798,17340,17023,17922,17690,18833,18093,17629,17309,17025,18029,16850,17958,14110,16207,15948,16465,16855,16685
14441,17124,17096,16647,16580,16524,16753,16058,16712,18029,17885,17079,16747,17150,18352,17627,18149,18315,19918,17104,18226,17596,18953,17845,18794,14559,17068,16283,17797,16827,18077
12535,17489,17811,16627,17407,17157,17552,16015,17394,18057,18868,17287,16855,17581,19791,18361,19632,18917,19945,18151,18788,18437,19684,18162,19592,14063,17756,16502,18924,17900,18375
11006,18371,17980,17646,17037,17341,17361,16749,17680,19315,19352,17885,17441,18924,20131,19557,19426,20430,19077,18892,19103,17777,19747,19043,20240,14506,17887,17377,19579,18747,18633
9151,18381,17080,17694,16651,17716,16508,16857,17495,20057,18035,18287,16769,19602,18645,19811,18760,20608,18186,19540,18261,18774,18464,19128,19125,15863,17936,18858,19159,19493,18401
8010,17898,15185,17661,15324,17135,15776,16588,15984,19211,15737,17782,15274,18893,16572,19277,16379,19915,16030,18557,15945,18868,16396,18287,16262,16608,18259,18338,17343,19020,17079
7096,16350,13538,15842,12987,15591,14232,15430,14946,16903,14420,16021,14150,16691,14736,16741,15083,16981,14092,16263,14181,19046,14436,15667,14858,15959,16710,17567,15856,17169,15582
6407,14688,12704,14950,12845,13942,13784,14186,14572,15288,13148,14205,13382,15332,13731,14948,14553,15045,13270,14668,12992,17706,13461,13938,12685,15481,15525,15857,14769,15680,14719
4421,14227,15019,13473,15439,13215,16867,13756,16880,13729,16354,12834,16018,14661,17166,14244,17509,13978,15935,13473,15847,16591,17047,12626,15752,14491,17440,15069,16980,15126,17569
3126,16924,18778,16633,18280,16320,19906,15596,19398,17003,20087,16332,19412,18110,20392,17563,20911,16891,19419,16747,19426,18951,20614,15807,19931,15597,19523,18144,21604,17664,21013
2514,19952,21583,19501,20439,19539,21668,17743,20797,20142,22814,19704,22047,22624,22838,21246,22958,20025,21778,20594,22514,20519,23322,19375,22925,16349,20137,21770,24026,21065,23696
2550,22665,23834,22009,22588,21553,23098,19439,21449,23177,25027,22931,23843,25209,23791,23115,25257,21438,24460,23151,24457,20626,25791,21905,24921,16711,20936,24651,26085,23573,25758
3148,23465,25123,23891,24047,23100,24319,21047,22077,25036,25983,25328,24816,24975,25914,24785,26659,23813,26246,25446,26156,21227,26650,24008,26335,16708,21998,26480,27462,25063,27289
3658,25111,24762,25196,23745,24705,23800,22647,21483,27337,27090,26188,25433,26477,26355,26396,27104,25517,27224,27196,26677,22716,26971,25410,26896,18113,19934,27443,27681,26854,28107
4345,23984,22761,24427,22420,23913,22649,21734,20415,26812,26622,27541,25249,27165,25656,26837,26439,25493,26862,26881,26217,21044,26688,25568,26796,16700,18302,27676,26427,26037,27308
4682,21701,22227,22357,23260,22283,23190,21394,20436,26592,25560,26811,24492,25960,25449,26621,25840,25475,27340,25994,26289,18862,25508,24888,25989,15087,17815,25589,25444,24863,26570
6248,20592,23985,22460,23454,22808,22209,20208,19315,26243,25141,26093,24332,25435,25448,26144,25694,26996,27335,25879,26370,18821,26284,25190,26280,15282,17366,23761,25168,23793,25935
7454,22630,23788,24066,22822,22239,22105,20329,19328,25919,25495,26091,24473,24847,25823,26019,26093,27015,26727,26301,26344,18485,26978,25350,26403,14797,17518,23882,25376,23560,26432
9010,22854,23855,23690,23704,21989,23041,20221,19660,25898,26737,26247,25932,25174,25813,26816,26821,27264,27181,27136,26736,18416,26983,25927,26905,14744,19508,23922,26024,23904,26739
10280,23892,26040,24491,24940,22689,23974,20945,21469,26603,26657,27090,25931,25419,26407,26701,26870,26977,27761,26940,27093,19806,25438,26737,26723,15618,19720,24901,26428,25266,26874
11488,24959,25863,25737,25951,23756,24057,22327,20853,26899,27379,27681,26479,25904,26898,26519,26889,26343,27193,26834,27569,19671,24914,26771,25807,16172,18658,25440,25890,25284,26928
11595,26039,25851,26688,25479,24182,23997,22765,21452,26900,27284,27159,25878,24543,26587,26740,27283,26333,26857,26960,27064,19234,24165,26180,26432,14863,19337,25306,25472,25157,26000
13098,26873,26100,26230,25234,24184,23174,22852,20564,26763,26227,26816,25100,24513,25257,26173,25739,26524,25692,26107,26220,17725,22925,25739,25976,13696,18085,25133,24841,24597,25778
12623,25871,24625,26300,23378,23849,21534,22726,19267,25721,24744,25251,23886,23316,23717,25059,23889,25425,24162,25034,24289,16089,22187,24743,24322,13396,16661,24251,22159,24223,23304
13031,24874,22657,24337,22180,22495,20240,21079,17439,24590,23304,23375,22982,22311,22541,24437,22278,24937,22219,24103,22849,14561,21493,24285,22993,12040,15624,22330,20046,21761,21318
13263,23243,20289,23124,20497,20367,18434,19166,14848,22118,21293,21806,20541,20470,19773,22718,20337,24946,20748,22682,20731,13292,19021,22826,21186,11298,14177,19918,17945,20356,19024
13349,21674,18524,20675,18933,18368,17382,17719,13900,20378,19870,20635,18970,18629,19652,20700,19179,23736,19471,20630,19081,12000,18009,21266,19390,10005,12850,17922,15954,18221,17022
13822,19221,15943,18663,17041,17499,14870,16471,12731,19093,17657,19322,17433,17120,16294,19623,16566,23245,16940,19226,16573,10967,15786,19907,16298,9368,11509,16425,14210,14264,14733
13716,16140,13179,15997,14983,15607,12921,14158,10776,16717,15100,16841,14547,15544,13968,16675,14146,21459,14431,16555,14188,9747,13114,17053,14308,8002,10329,13977,12146,11852,12593
13919,13371,12423,13405,12488,13502,11258,12730,9550,14043,12932,14744,12694,14012,12000,14447,12015,19849,11898,14088,12213,8556,10541,14423,12289,7493,8830,11797,10342,10245,11048
14203,12041,10478,11921,10554,11670,9869,10984,8605,12077,10574,12309,10374,11425,10432,12377,10285,17679,10264,12491,10145,8342,9296,12363,10822,6509,7903,10171,8970,8895,9364
13179,10301,6556,10203,6425,9956,6061,9409,5547,10212,6546,10242,6339,9541,6402,10609,6316,15018,5942,10208,5902,7178,5388,10600,6612,5928,4497,8666,5302,7634,5209
13708,6472,4561,6543,4384,5950,4150,5667,3605,6328,4531,6470,4313,5912,4443,6436,4106,10600,4063,5853,3983,4441,3578,6501,4648,4158,3189,4721,3600,4822,3683
13897,4507,3513,4719,3611,4023,3688,3879,3238,4440,3807,4374,3538,3832,3481,4562,3465,7758,3498,4019,3556,2747,3205,4211,3998,2648,2793,3390,3192,3521,3329
14740,3682,3607,3853,3904,3499,3811,3398,3520,3603,3672,3435,3709,3230,3971,3783,3657,5907,3726,3477,3651,2489,3427,3425,4080,2313,2810,2905,3473,2971,3714
14575,3422,4781,4116,5204,3663,4938,3683,4315,3781,5070,3789,5311,3425,5191,3923,4756,5743,5242,3582,5153,2283,4666,3475,5139,2391,3696,3265,4304,3225,4531
16085,4554,5423,5274,5624,4608,5248,4437,5116,4846,5484,4454,5974,4159,6434,5060,6003,6223,5655,4936,5379,3109,5262,5132,4833,2821,3707,4249,4478,4324,4803
18182,5347,6669,5331,7264,5226,6972,4732,5918,5444,7528,5381,8183,4720,8435,5992,7853,6386,8191,5272,7174,3380,7841,4986,6360,2967,4758,5058,6310,4948,7049
16861,6853,7064,6830,7501,6154,7885,6130,6383,7701,8713,7585,8942,5848,10255,8639,9091,9098,9371,7427,9070,4628,8786,7716,7568,4013,5334,6976,7465,6401,8363
14140,7107,9363,7303,9344,7082,9526,6492,8259,8375,11686,8782,11805,6901,13847,10309,12209,9864,13050,8646,12114,5291,11893,8873,10329,4505,7736,7425,11664,7537,11899
14477,9463,10874,9704,10021,8917,10750,8397,9430,11334,12432,11824,12261,9611,14970,13563,13433,12903,13820,12313,13665,7405,12849,12361,11646,6117,9130,11024,12000,10085,13522
15293,11022,13255,11209,12227,9965,12899,9673,11656,12747,16216,12587,15226,11626,18403,14136,16768,14185,17437,13426,17463,9044,16411,13217,15228,7591,11189,13013,14970,11421,18164
15457,13393,13164,13874,12203,12488,12950,11493,11833,15930,16126,15795,15802,14814,19338,16945,16390,18584,17281,17040,17209,11193,16917,17706,16173,9467,11887,16327,15205,15063,17645
16048,13567,15159,14548,14669,12845,14145,11723,13393,16567,18527,16088,17334,16839,21107,17004,18666,19066,19718,16811,20299,12541,19706,19199,18920,10065,14095,16385,17118,14932,20056
17477,15452,16030,16204,14849,14960,14724,14060,13778,18716,18755,18430,18070,18245,20821,19045,19740,22683,19999,19069,20255,15281,22924,21605,19813,11788,14737,18820,17495,16512,20270
16391,15525,18256,16938,16363,15195,15667,14204,15204,18722,20352,18543,20105,18230,21854,19859,21266,23292,22047,19423,22981,15551,26224,22106,21529,12882,16826,19868,19508,16893,22865
17006,17165,17751,18696,16489,16331,16016,15542,15367,20103,21020,20332,20138,18322,21813,21198,21452,24154,22352,21552,23368,17665,25548,23452,22544,14317,18143,22503,20017,19945,22951
15427,17263,17675,17585,17237,16385,16245,15446,15775,20287,20732,19797,19968,18541,22250,21550,21613,25310,22898,21685,23444,18499,24376,24095,22751,15130,20074,22724,20707,19851,23387
14615,18418,18557,18538,17955,16704,17156,15993,16045,21127,21345,20601,20411,18062,21450,21583,21773,26625,22660,22380,22610,18680,24464,24114,22744,15345,21386,23856,20941,20385,23069
13124,18578,18389,18206,17713,17450,17194,16206,16499,21259,21500,20823,20317,18008,21271,21455,21440,25584,23047,21954,22258,19621,23825,24368,22263,17040,21466,23073,20725,20321,23298
12222,18762,17538,17532,17418,17458,16993,16531,16113,21946,20453,21182,19930,18784,20595,21869,20362,25115,21976,21926,21160,19830,24235,23648,22212,16684,21368,22492,19358,19563,21817
11134,18076,17506,17657,17679,16849,17286,15717,16651,21655,23821,20742,20502,17708,20863,21426,20601,23935,22746,21851,22960,19187,24001,22929,21906,16291,21695,21336,20008,18692,21565
9145,18604,17580,17943,18014,16880,17109,15964,16507,21830,26150,20477,19916,17998,20262,21650,20989,23341,22382,22014,23007,19999,23877,22531,21744,17065,21529,22371,20758,19016,21729
8624,18580,18027,17698,18031,16951,17115,15868,16868,22886,24051,20654,19259,18033,21024,21611,20210,23337,21956,22075,21145,19722,21761,21489,21173,17860,20273,23119,21068,19252,22838
7885,19306,16959,18074,17643,16926,16437,16012,15594,20736,19433,20386,17572,17851,19141,20904,18243,22199,18619,20936,18440,20600,18277,19081,18061,17447,19355,23941,20316,19325,21068
7167,18140,17066,16920,17167,16376,15986,16200,16037,18209,17521,18174,15629,17046,17903,18820,16875,20008,15861,18358,16028,19125,15670,15734,15360,16199,17061,22728,19248,19139,19920
4805,17455,18155,18262,18409,16454,17735,15778,16973,17090,19137,16690,17721,17241,19903,17255,19078,18443,18326,15289,19101,16658,18411,13140,17470,14999,18676,20126,20449,19092,20715
3103,18980,20610,19013,20034,17768,19247,16268,18390,19270,22602,18151,21308,19295,22820,19029,22244,20865,22332,17742,22361,18684,21332,15041,20909,15570,21073,21139,23133,19901,23595
2671,21152,20793,19902,21113,19335,20555,18160,18681,22270,25039,21330,23297,21740,24243,22812,23703,23719,25097,21769,24256,20891,23306,17961,22562,17132,22091,24417,23733,21433,26044
2510,22483,21584,20449,21487,20035,21424,19155,19196,24264,25988,23268,24024,22729,25880,24455,25544,25241,27236,24058,26410,21554,24856,20757,24471,17710,23100,26639,25602,22997,27286
2917,22534,23493,22190,22872,21023,22252,20365,19744,25210,26920,25025,24925,23854,26756,26373,27125,27383,27898,26029,27377,22678,25798,22233,25685,18132,23801,26907,27074,24210,28804
3189,22801,22555,23099,22995,21977,21379,21278,19564,25976,26845,25816,25418,25857,26593,27460,26539,28398,26790,27266,26255,24055,25274,23550,25252,18627,22393,28043,25487,26175,27773
4107,22117,20183,22128,20896,20987,20043,20466,17522,25765,26733,25694,23601,26490,25248,27222,24964,27426,25561,26817,23977,23418,25158,24311,23238,17430,18954,26853,22437,24935,24985
4122,19864,20441,20110,21411,19159,19941,20057,17731,24487,24954,24693,23219,24115,23934,25204,23665,26537,24344,25049,23565,20196,24164,24320,22683,16148,18005,27983,21569,21243,23291
5654,19494,21555,20261,21273,19801,19947,23457,17364,23499,22317,24187,22544,23384,23401,24329,23200,25980,23890,23713,22703,19676,23771,23465,22523,15807,19333,24555,21542,20206,23719
6360,20607,22406,22299,21628,20361,20601,18798,17483,23210,22581,23820,23273,23515,24145,24526,24238,24601,24609,23324,23078,19566,24363,24125,23214,16121,18891,23596,22661,20188,24670
8406,20627,22512,21886,21872,20651,21109,19387,18037,23487,23544,24549,25131,24476,25308,25203,25202,24838,26595,23970,25755,19272,25705,24696,23741,17054,20259,24947,23754,21588,25721
9372,21706,24667,22600,23457,20833,22185,19998,19559,24515,25662,25442,26895,24455,26284,25975,26140,26372,27260,26325,27028,20686,26429,24848,24614,18095,20055,26085,25114,24357,27309
11067,24243,25424,24667,24958,22467,22255,21426,19421,30313,26615,25914,27936,25474,27136,27073,27417,26567,27998,26139,28126,21659,27272,25952,25195,17628,19787,27646,25308,25009,26591
11595,25204,25852,25662,24984,23285,23286,22449,19857,30373,27542,26329,28113,25811,27099,27881,27692,25879,27854,27312,28472,21154,27636,26481,25864,17414,20995,28301,25251,25641,26288
12909,25752,25137,25832,24613,23652,23263,22640,19205,28464,27320,26618,27269,25847,26610,28626,26866,26125,26931,28114,27424,21170,26695,26376,25530,17594,19613,28401,25423,25928,
13715,25792,24099,25659,23468,23701,22356,22666,18139,25818,25627,26477,26320,25224,25400,28093,26254,25110,25208,26651,25493,20149,25626,26065,24429,16514,16975,26653,23964,25026,
13648,25033,23058,24748,22125,21532,20247,21430,16686,24635,23964,25461,24571,23248,23992,26200,24482,23109,23782,25212,24876,18555,24285,25745,22976,15556,16541,24790,22134,23773,
14296,23935,20786,22552,22220,20557,19261,20015,14841,23410,22332,25371,22698,22772,22359,25610,22425,39197,22472,24273,22639,17768,22249,24053,21027,14465,14379,23141,20253,22667,
14798,21440,19217,20712,20171,18415,18335,18791,14018,21481,20620,21726,20948,20671,21054,23483,20865,35212,21183,22665,21013,15608,20741,22288,19741,12810,13089,20654,19354,20864,
15473,19468,16329,19122,17690,17813,15881,17683,12187,19800,18567,20737,18561,19208,18812,21850,18801,13259,18443,21069,19100,14966,18554,21263,17359,12680,10506,19179,17470,19498,
16032,16622,14293,16777,14908,16223,14076,15830,10536,17674,15772,18852,16218,17300,16584,19297,16066,12250,16105,18803,16662,13074,15770,18637,15156,11121,9216,16879,14916,17494,
14661,14485,13193,14475,13465,13777,12215,13862,9591,15215,13346,16474,13873,15260,14204,16574,14093,10013,13801,16590,14489,11332,13976,16106,12970,9850,8103,14597,13069,15262,
14836,12974,11166,12720,11663,11818,10492,11961,8665,13501,11616,13647,11926,12970,11990,14355,11863,7898,11997,14414,12023,9965,11368,13609,11246,9033,6823,12394,10617,12727,
13700,11191,7518,11239,6997,10499,6297,10153,5317,10896,6999,11793,7361,11168,7092,12112,7194,6375,7112,12228,7069,9167,6531,11786,6712,8122,4263,9787,6053,10682,
14565,6911,4877,7087,4810,6180,4328,6051,3597,6766,4273,7142,4330,6678,4311,7284,4661,4532,4627,7230,4453,5520,3929,6978,4593,5228,3025,5859,4097,5804,
15392,4410,3639,4896,3650,4096,3426,3848,2783,4261,3568,4611,3681,4321,3844,4845,3656,5116,3683,4624,3483,3812,3236,4468,3675,3452,2549,3682,3219,3732,
16866,3467,3412,3818,3561,3476,3367,2948,2587,3415,4209,3474,3886,3259,3796,3667,3780,5232,3587,3594,3479,3123,3177,3728,3974,2937,2605,3108,3050,3050,
16893,3429,3827,3449,4060,3259,3930,3143,2914,3220,4684,4131,4600,3277,4755,3718,4116,4542,4158,3332,3968,3103,3757,3611,3929,2764,3064,2883,3114,2793,
16877,3599,3922,3883,4382,3468,3834,3505,3167,4160,4527,4395,4930,4072,4491,4573,4530,5298,4351,4083,4092,3777,4042,3909,3922,3090,3205,3710,3521,3690,
17025,3575,5241,3810,5741,3690,5166,3812,4212,4345,6231,4443,6204,4566,5559,5167,6287,5155,5823,4416,5877,3699,5401,4139,5061,3109,4254,3790,4745,4009,
15884,4557,5601,5059,6722,5047,6704,4939,4502,5963,7725,6155,7212,5973,6959,6844,7318,6029,6850,5214,6845,4968,6483,5583,5995,4300,4897,5294,6290,5014,
14487,5243,7147,5476,7857,5503,8252,5442,5730,6887,10159,6827,9136,7209,9127,7279,9260,6280,9839,6429,8283,5630,9264,6831,7813,5130,6628,6133,8298,5354,
14159,6588,8425,7083,8424,6667,8872,6630,7102,8834,11013,9510,10287,8999,11015,9761,10911,8771,11422,8898,10231,7422,11497,8929,9237,6652,7726,8808,9919,7694,
16135,8009,10951,8153,10636,8014,10157,7744,9054,10042,14091,10785,12808,10669,13961,11712,14136,10151,14897,10911,13189,9123,14585,10358,12647,7486,9284,9884,13441,9298,
16165,10743,11800,10647,11811,10532,11490,10198,10152,13188,15480,13570,13952,12678,15445,14210,15466,12501,15815,13475,14458,10981,16159,14261,13946,9812,10955,13052,15096,12036,
14025,13524,13936,11873,13776,11486,13701,11041,13059,14600,18669,14691,16763,14511,17923,15394,18611,13990,18787,15157,17284,12227,20205,16254,18143,10911,13348,13881,18880,13457,
13970,16179,14835,14193,14821,13733,14623,13200,13923,18209,18796,17071,17356,16953,18438,18387,18437,16534,18880,18595,17800,15247,21146,19993,18415,13280,13517,17481,20210,16776,
13198,14905,16412,14938,16169,14525,15373,14107,14755,18446,20213,17457,19238,17817,19592,19168,20375,17133,19871,19233,19509,14970,22387,20203,19646,13191,14443,17730,22395,16838,
11355,16916,16763,16488,16715,15314,15798,15069,15186,20350,20410,17961,19607,18894,19733,20891,20658,18775,20722,20372,20547,16912,23081,21630,20124,14218,15285,20015,22791,18681,
8675,17082,17613,16996,17652,16013,16478,15638,16404,20838,21782,17900,20310,18505,19766,21806,21283,18985,21774,21847,20211,17420,23163,22210,21235,14878,16028,19794,22619,19382,
7180,18606,17439,17381,17360,16268,16986,15464,16652,22183,20634,18347,20033,19227,19809,22188,20200,19911,21318,21695,20041,18336,22660,22458,20709,15665,16329,21709,22916,19841,
5178,18935,17921,18173,17167,16610,16375,15901,17446,20582,20061,17302,19595,18361,19242,22153,20135,19123,20699,21880,19619,18091,22127,21793,20382,15911,15891,21296,22472,19688,
3658,20175,18605,17651,18546,16496,17545,16001,17493,20506,19774,16009,19871,18014,18990,21713,20306,19524,20831,21047,19947,17841,22237,21177,20570,15002,15960,20381,22015,19900,
3181,22219,18113,18698,17882,16885,17532,16492,17264,20109,20069,15427,19819,17486,18676,21838,20404,19640,20467,21107,19844,18946,22193,20831,20093,15102,16376,19508,23848,19767,
2402,22868,17579,18260,17268,16396,16751,16166,16546,20198,19417,14986,18620,17816,18037,21082,19931,18364,20249,20602,19088,19156,21252,20577,19670,15658,15303,19210,22149,19114,
1944,20375,16927,18181,17322,15796,16425,15531,17090,18873,19363,14381,18657,17364,16660,20448,19772,17940,20100,19817,19237,18159,20818,20293,19194,15756,16271,18255,19787,18144,
1877,18489,16526,17413,16500,15545,16231,15655,17297,19041,19206,13763,17688,16871,15948,20113,18406,17949,18688,19310,18316,17805,19110,18839,17506,16645,15873,19171,18399,18343,
2257,16187,16956,17230,16446,15642,16257,15040,16546,19295,18284,13163,16927,15497,15261,18645,16957,17288,17249,18479,16996,16838,17255,17406,15650,16464,15588,18758,18309,17879,
2280,14015,17381,18275,17317,15531,16875,15083,16474,18868,19503,11940,17637,15185,17141,17210,17972,16326,18573,16296,18134,15906,18368,15292,17057,15288,15471,19444,17623,17910,
2575,14261,19232,18883,18472,16410,18041,16229,16959,18851,20621,13536,19283,16114,19085,18326,19563,17522,19937,17751,19633,16917,20327,16443,19010,15988,16139,19816,18567,17868,
4174,20081,19127,19851,19503,17684,18055,17409,16567,20518,21554,15175,20448,18312,20188,20498,20106,19243,20564,19230,20204,17670,21411,17727,19688,16608,15862,19830,18557,19079,
6346,21503,19404,19673,19622,17992,18276,17288,17590,21710,21538,16406,19638,19793,20512,20924,20449,20291,20132,19883,19810,17941,21379,18988,19461,16556,16218,19842,20670,19687,
